ENSCSAT00000000583.1	ENSCSAG00000002564.1	cdna	protein_coding	DDX6
ENSCSAT00000000578.1	ENSCSAG00000002563.1	cdna	protein_coding	COPA
ENSCSAT00000000581.1	ENSCSAG00000002562.1	cdna	protein_coding	CDK5RAP3
ENSCSAT00000000577.1	ENSCSAG00000002561.1	cdna	protein_coding	CXCR5
ENSCSAT00000000576.1	ENSCSAG00000002560.1	cdna	protein_coding	BCL9L
ENSCSAT00000000575.1	ENSCSAG00000002559.1	cdna	protein_coding	UPK2
ENSCSAT00000000570.1	ENSCSAG00000002558.1	cdna	protein_coding	COPZ2
ENSCSAT00000000572.1	ENSCSAG00000002557.1	cdna	protein_coding	PEX19
ENSCSAT00000000574.1	ENSCSAG00000002556.1	cdna	protein_coding	FOXR1
ENSCSAT00000000552.1	ENSCSAG00000002555.1	cdna	protein_coding	
ENSCSAT00000000573.1	ENSCSAG00000002554.1	cdna	protein_coding	DCAF8
ENSCSAT00000000559.1	ENSCSAG00000002553.1	cdna	protein_coding	ALDH16A1
ENSCSAT00000000571.1	ENSCSAG00000002552.1	cdna	protein_coding	CENATAC
ENSCSAT00000000569.1	ENSCSAG00000002551.1	cdna	protein_coding	PEA15
ENSCSAT00000000568.1	ENSCSAG00000002550.1	cdna	protein_coding	NFE2L1
ENSCSAT00000000566.1	ENSCSAG00000002549.1	cdna	protein_coding	
ENSCSAT00000000567.1	ENSCSAG00000002548.1	cdna	protein_coding	CASQ1
ENSCSAT00000000565.1	ENSCSAG00000002547.1	cdna	protein_coding	CBX1
ENSCSAT00000000563.1	ENSCSAG00000002546.1	cdna	protein_coding	TRAPPC4
ENSCSAT00000000564.1	ENSCSAG00000002545.1	cdna	protein_coding	SNX11
ENSCSAT00000000562.1	ENSCSAG00000002544.1	cdna	protein_coding	SLC37A4
ENSCSAT00000000549.1	ENSCSAG00000002543.1	cdna	protein_coding	ATP1A4
ENSCSAT00000000560.1	ENSCSAG00000002542.1	cdna	protein_coding	SKAP1
ENSCSAT00000000561.1	ENSCSAG00000002541.1	cdna	protein_coding	HYOU1
ENSCSAT00000000557.1	ENSCSAG00000002540.1	cdna	protein_coding	VPS11
ENSCSAT00000000558.1	ENSCSAG00000002539.1	cdna	protein_coding	FLT3LG
ENSCSAT00000000556.1	ENSCSAG00000002538.1	cdna	protein_coding	HOXB1
ENSCSAT00000000555.1	ENSCSAG00000002537.1	cdna	protein_coding	
ENSCSAT00000000554.1	ENSCSAG00000002536.1	cdna	protein_coding	HOXB2
ENSCSAT00000000553.1	ENSCSAG00000002535.1	cdna	protein_coding	HMBS
ENSCSAT00000000551.1	ENSCSAG00000002534.1	cdna	protein_coding	RPS11
ENSCSAT00000000550.1	ENSCSAG00000002533.1	cdna	protein_coding	HOXB3
ENSCSAT00000000547.1	ENSCSAG00000002532.1	cdna	protein_coding	MAPKAPK5
ENSCSAT00000000546.1	ENSCSAG00000002531.1	cdna	protein_coding	DPAGT1
ENSCSAT00000000548.1	ENSCSAG00000002530.1	cdna	protein_coding	HOXB4
ENSCSAT00000000545.1	ENSCSAG00000002529.1	cdna	protein_coding	HOXB5
ENSCSAT00000000543.1	ENSCSAG00000002528.1	cdna	protein_coding	C2CD2L
ENSCSAT00000000541.1	ENSCSAG00000002527.1	cdna	protein_coding	ATP1A2
ENSCSAT00000000544.1	ENSCSAG00000002526.1	cdna	protein_coding	HOXB6
ENSCSAT00000000540.1	ENSCSAG00000002525.1	cdna	protein_coding	TMEM116
ENSCSAT00000000542.1	ENSCSAG00000002524.1	cdna	protein_coding	HOXB7
ENSCSAT00000000539.1	ENSCSAG00000002523.1	cdna	protein_coding	HOXB8
ENSCSAT00000000537.1	ENSCSAG00000002522.1	cdna	protein_coding	HINFP
ENSCSAT00000000536.1	ENSCSAG00000002521.1	cdna	protein_coding	HOXB9
ENSCSAT00000000538.1	ENSCSAG00000002520.1	cdna	protein_coding	ERP29
ENSCSAT00000000531.1	ENSCSAG00000002519.1	cdna	protein_coding	ABCG4
ENSCSAT00000000535.1	ENSCSAG00000002518.1	cdna	protein_coding	IGSF8
ENSCSAT00000000532.1	ENSCSAG00000002517.1	cdna	protein_coding	HOXB13
ENSCSAT00000000534.1	ENSCSAG00000002516.1	cdna	protein_coding	NAA25
ENSCSAT00000000533.1	ENSCSAG00000002515.1	cdna	protein_coding	KCNJ9
ENSCSAT00000000530.1	ENSCSAG00000002514.1	cdna	protein_coding	NLRX1
ENSCSAT00000000520.1	ENSCSAG00000002513.1	cdna	protein_coding	FCGRT
ENSCSAT00000000529.1	ENSCSAG00000002512.1	cdna	protein_coding	SLAMF9
ENSCSAT00000000525.1	ENSCSAG00000002511.1	cdna	protein_coding	TTLL6
ENSCSAT00000000527.1	ENSCSAG00000002510.1	cdna	protein_coding	PDZD3
ENSCSAT00000000528.1	ENSCSAG00000002509.1	cdna	protein_coding	TRAFD1
ENSCSAT00000000524.1	ENSCSAG00000002508.1	cdna	protein_coding	CCDC153
ENSCSAT00000000510.1	ENSCSAG00000002507.1	cdna	protein_coding	IGSF9
ENSCSAT00000000523.1	ENSCSAG00000002506.1	cdna	protein_coding	CALCOCO2
ENSCSAT00000000522.1	ENSCSAG00000002505.1	cdna	protein_coding	CBL
ENSCSAT00000000519.1	ENSCSAG00000002504.1	cdna	protein_coding	HECTD4
ENSCSAT00000000521.1	ENSCSAG00000002503.1	cdna	protein_coding	MCAM
ENSCSAT00000000516.1	ENSCSAG00000002502.1	cdna	protein_coding	ATP5MC1
ENSCSAT00000000518.1	ENSCSAG00000002501.1	cdna	protein_coding	RCN3
ENSCSAT00000000526.1	ENSCSAG00000002500.1	cdna	protein_coding	C1QTNF5
ENSCSAT00000000517.1	ENSCSAG00000002499.1	cdna	protein_coding	NOSIP
ENSCSAT00000000515.1	ENSCSAG00000002498.1	cdna	protein_coding	PRRG2
ENSCSAT00000000509.1	ENSCSAG00000002497.1	cdna	protein_coding	MFRP
ENSCSAT00000000513.1	ENSCSAG00000002496.1	cdna	protein_coding	UBE2Z
ENSCSAT00000000514.1	ENSCSAG00000002495.1	cdna	protein_coding	PRR12
ENSCSAT00000000511.1	ENSCSAG00000002494.1	cdna	protein_coding	SNF8
ENSCSAT00000000512.1	ENSCSAG00000002493.1	cdna	protein_coding	TAGLN2
ENSCSAT00000000505.1	ENSCSAG00000002492.1	cdna	protein_coding	
ENSCSAT00000000507.1	ENSCSAG00000002491.1	cdna	protein_coding	GIP
ENSCSAT00000000508.1	ENSCSAG00000002490.1	cdna	protein_coding	USP2
ENSCSAT00000000506.1	ENSCSAG00000002489.1	cdna	protein_coding	CFAP45
ENSCSAT00000000504.1	ENSCSAG00000002488.1	cdna	protein_coding	THY1
ENSCSAT00000000500.1	ENSCSAG00000002487.1	cdna	protein_coding	IGF2BP1
ENSCSAT00000000503.1	ENSCSAG00000002486.1	cdna	protein_coding	NECTIN1
ENSCSAT00000000499.1	ENSCSAG00000002485.1	cdna	protein_coding	VSIG8
ENSCSAT00000000490.1	ENSCSAG00000002484.1	cdna	protein_coding	PTPN11
ENSCSAT00000000502.1	ENSCSAG00000002483.1	cdna	protein_coding	TRIM29
ENSCSAT00000000501.1	ENSCSAG00000002482.1	cdna	protein_coding	RRAS
ENSCSAT00000000498.1	ENSCSAG00000002481.1	cdna	protein_coding	SCAF1
ENSCSAT00000000497.1	ENSCSAG00000002480.1	cdna	protein_coding	OAF
ENSCSAT00000000496.1	ENSCSAG00000002479.1	cdna	protein_coding	B4GALNT2
ENSCSAT00000000491.1	ENSCSAG00000002478.1	cdna	protein_coding	SLAMF8
ENSCSAT00000000495.1	ENSCSAG00000002477.1	cdna	protein_coding	IRF3
ENSCSAT00000000493.1	ENSCSAG00000002476.1	cdna	protein_coding	POU2F3
ENSCSAT00000000494.1	ENSCSAG00000002475.1	cdna	protein_coding	GNGT2
ENSCSAT00000000492.1	ENSCSAG00000002474.1	cdna	protein_coding	PRMT1
ENSCSAT00000000483.1	ENSCSAG00000002473.1	cdna	protein_coding	ABI3
ENSCSAT00000000488.1	ENSCSAG00000002472.1	cdna	protein_coding	TLCD5
ENSCSAT00000000486.1	ENSCSAG00000002471.1	cdna	protein_coding	RPH3A
ENSCSAT00000000489.1	ENSCSAG00000002470.1	cdna	protein_coding	ARHGEF12
ENSCSAT00000000485.1	ENSCSAG00000002469.1	cdna	protein_coding	FCRL6
ENSCSAT00000000487.1	ENSCSAG00000002468.1	cdna	protein_coding	OAS1
ENSCSAT00000000484.1	ENSCSAG00000002467.1	cdna	protein_coding	OAS3
ENSCSAT00000000482.1	ENSCSAG00000002466.1	cdna	protein_coding	ADM5
ENSCSAT00000000481.1	ENSCSAG00000002465.1	cdna	protein_coding	PHOSPHO1
ENSCSAT00000000478.1	ENSCSAG00000002464.1	cdna	protein_coding	
ENSCSAT00000000479.1	ENSCSAG00000002463.1	cdna	protein_coding	DUSP23
ENSCSAT00000000480.1	ENSCSAG00000002462.1	cdna	protein_coding	ZNF652
ENSCSAT00000000475.1	ENSCSAG00000002461.1	cdna	protein_coding	CPT1C
ENSCSAT00000000474.1	ENSCSAG00000002460.1	cdna	protein_coding	GRIK4
ENSCSAT00000000477.1	ENSCSAG00000002459.1	cdna	protein_coding	OAS2
ENSCSAT00000000476.1	ENSCSAG00000002458.1	cdna	protein_coding	CRP
ENSCSAT00000000473.1	ENSCSAG00000002457.1	cdna	protein_coding	APCS
ENSCSAT00000000465.1	ENSCSAG00000002455.1	cdna	protein_coding	
ENSCSAT00000000470.1	ENSCSAG00000002454.1	cdna	protein_coding	TSKS
ENSCSAT00000000469.1	ENSCSAG00000002453.1	cdna	protein_coding	TBCEL
ENSCSAT00000000464.1	ENSCSAG00000002451.1	cdna	protein_coding	DTX1
ENSCSAT00000000467.1	ENSCSAG00000002450.1	cdna	protein_coding	FCER1A
ENSCSAT00000000468.1	ENSCSAG00000002449.1	cdna	protein_coding	
ENSCSAT00000000466.1	ENSCSAG00000002448.1	cdna	protein_coding	CADM3
ENSCSAT00000000460.1	ENSCSAG00000002447.1	cdna	protein_coding	TECTA
ENSCSAT00000000463.1	ENSCSAG00000002446.1	cdna	protein_coding	
ENSCSAT00000000461.1	ENSCSAG00000002445.1	cdna	protein_coding	AIM2
ENSCSAT00000000462.1	ENSCSAG00000002444.1	cdna	protein_coding	RASAL1
ENSCSAT00000000458.1	ENSCSAG00000002443.1	cdna	protein_coding	NGFR
ENSCSAT00000000459.1	ENSCSAG00000002442.1	cdna	protein_coding	IFI16
ENSCSAT00000000457.1	ENSCSAG00000002441.1	cdna	protein_coding	SC5D
ENSCSAT00000000456.1	ENSCSAG00000002440.1	cdna	protein_coding	NXPH3
ENSCSAT00000000455.1	ENSCSAG00000002439.1	cdna	protein_coding	PYHIN1
ENSCSAT00000000445.1	ENSCSAG00000002438.1	cdna	protein_coding	SLC35B1
ENSCSAT00000000453.1	ENSCSAG00000002437.1	cdna	protein_coding	SORL1
ENSCSAT00000000454.1	ENSCSAG00000002436.1	cdna	protein_coding	MNDA
ENSCSAT00000000451.1	ENSCSAG00000002435.1	cdna	protein_coding	CFAP73
ENSCSAT00000000450.1	ENSCSAG00000002434.1	cdna	protein_coding	
ENSCSAT00000000452.1	ENSCSAG00000002433.1	cdna	protein_coding	FUZ
ENSCSAT00000000449.1	ENSCSAG00000002432.1	cdna	protein_coding	DDX54
ENSCSAT00000000448.1	ENSCSAG00000002431.1	cdna	protein_coding	MED25
ENSCSAT00000000447.1	ENSCSAG00000002430.1	cdna	protein_coding	BLID
ENSCSAT00000000426.1	ENSCSAG00000002429.1	cdna	protein_coding	SPTA1
ENSCSAT00000000446.1	ENSCSAG00000002428.1	cdna	protein_coding	UBASH3B
ENSCSAT00000000444.1	ENSCSAG00000002427.1	cdna	protein_coding	PTOV1
ENSCSAT00000000443.1	ENSCSAG00000002426.1	cdna	protein_coding	RITA1
ENSCSAT00000000440.1	ENSCSAG00000002425.1	cdna	protein_coding	FAM117A
ENSCSAT00000000442.1	ENSCSAG00000002424.1	cdna	protein_coding	IQCD
ENSCSAT00000000436.1	ENSCSAG00000002423.1	cdna	protein_coding	CRTAM
ENSCSAT00000000441.1	ENSCSAG00000002422.1	cdna	protein_coding	PNKP
ENSCSAT00000000439.1	ENSCSAG00000002421.1	cdna	protein_coding	TPCN1
ENSCSAT00000000438.1	ENSCSAG00000002420.1	cdna	protein_coding	AKT1S1
ENSCSAT00000000437.1	ENSCSAG00000002419.1	cdna	protein_coding	C17orf99
ENSCSAT00000000435.1	ENSCSAG00000002418.1	cdna	protein_coding	SYNGR2
ENSCSAT00000000434.1	ENSCSAG00000002417.1	cdna	protein_coding	TBC1D17
ENSCSAT00000000433.1	ENSCSAG00000002416.1	cdna	protein_coding	JHY
ENSCSAT00000000428.1	ENSCSAG00000002415.1	cdna	protein_coding	TK1
ENSCSAT00000000432.1	ENSCSAG00000002414.1	cdna	protein_coding	IL4I1
ENSCSAT00000000431.1	ENSCSAG00000002413.1	cdna	protein_coding	BSX
ENSCSAT00000000430.1	ENSCSAG00000002412.1	cdna	protein_coding	ATF5
ENSCSAT00000000429.1	ENSCSAG00000002411.1	cdna	protein_coding	
ENSCSAT00000000427.1	ENSCSAG00000002410.1	cdna	protein_coding	CLMP
ENSCSAT00000000415.1	ENSCSAG00000002409.1	cdna	protein_coding	SLC8B1
ENSCSAT00000000409.1	ENSCSAG00000002408.1	cdna	protein_coding	
ENSCSAT00000000422.1	ENSCSAG00000002407.1	cdna	protein_coding	AFMID
ENSCSAT00000000425.1	ENSCSAG00000002406.1	cdna	protein_coding	GRAMD1B
ENSCSAT00000000424.1	ENSCSAG00000002405.1	cdna	protein_coding	OR10Z1
ENSCSAT00000000423.1	ENSCSAG00000002404.1	cdna	protein_coding	SCN3B
ENSCSAT00000000421.1	ENSCSAG00000002403.1	cdna	protein_coding	ZNF202
ENSCSAT00000000417.1	ENSCSAG00000002402.1	cdna	protein_coding	
ENSCSAT00000000419.1	ENSCSAG00000002401.1	cdna	protein_coding	
ENSCSAT00000000420.1	ENSCSAG00000002400.1	cdna	protein_coding	TMEM225
ENSCSAT00000000418.1	ENSCSAG00000002399.1	cdna	protein_coding	
ENSCSAT00000000413.1	ENSCSAG00000002397.1	cdna	protein_coding	TMEM235
ENSCSAT00000000414.1	ENSCSAG00000002396.1	cdna	protein_coding	VWA5A
ENSCSAT00000000412.1	ENSCSAG00000002395.1	cdna	protein_coding	CD1E
ENSCSAT00000000411.1	ENSCSAG00000002394.1	cdna	protein_coding	PGS1
ENSCSAT00000000410.1	ENSCSAG00000002393.1	cdna	protein_coding	CD1B
ENSCSAT00000000408.1	ENSCSAG00000002392.1	cdna	protein_coding	OR10D3
ENSCSAT00000000407.1	ENSCSAG00000002391.1	cdna	protein_coding	
ENSCSAT00000000388.1	ENSCSAG00000002390.1	cdna	protein_coding	PLBD2
ENSCSAT00000000406.1	ENSCSAG00000002389.1	cdna	protein_coding	CD1C
ENSCSAT00000000405.1	ENSCSAG00000002388.1	cdna	protein_coding	OR8B4
ENSCSAT00000000404.1	ENSCSAG00000002387.1	cdna	protein_coding	OR8B12
ENSCSAT00000000403.1	ENSCSAG00000002386.1	cdna	protein_coding	
ENSCSAT00000000402.1	ENSCSAG00000002385.1	cdna	protein_coding	PANX3
ENSCSAT00000000401.1	ENSCSAG00000002384.1	cdna	protein_coding	
ENSCSAT00000000394.1	ENSCSAG00000002383.1	cdna	protein_coding	DNAH17
ENSCSAT00000000400.1	ENSCSAG00000002382.1	cdna	protein_coding	TBRG1
ENSCSAT00000000399.1	ENSCSAG00000002381.1	cdna	protein_coding	SIAE
ENSCSAT00000000398.1	ENSCSAG00000002380.1	cdna	protein_coding	CD1D
ENSCSAT00000000397.1	ENSCSAG00000002379.1	cdna	protein_coding	SPA17
ENSCSAT00000000396.1	ENSCSAG00000002378.1	cdna	protein_coding	
ENSCSAT00000000395.1	ENSCSAG00000002377.1	cdna	protein_coding	VSIG2
ENSCSAT00000000391.1	ENSCSAG00000002376.1	cdna	protein_coding	KIRREL1
ENSCSAT00000000393.1	ENSCSAG00000002375.1	cdna	protein_coding	ESAM
ENSCSAT00000000390.1	ENSCSAG00000002372.1	cdna	protein_coding	MSANTD2
ENSCSAT00000000386.1	ENSCSAG00000002371.1	cdna	protein_coding	CD5L
ENSCSAT00000000387.1	ENSCSAG00000002370.1	cdna	protein_coding	CYTH1
ENSCSAT00000000385.1	ENSCSAG00000002369.1	cdna	protein_coding	SDS
ENSCSAT00000000381.1	ENSCSAG00000002368.1	cdna	protein_coding	FCRL1
ENSCSAT00000000384.1	ENSCSAG00000002367.1	cdna	protein_coding	USP36
ENSCSAT00000000383.1	ENSCSAG00000002366.1	cdna	protein_coding	SDSL
ENSCSAT00000000382.1	ENSCSAG00000002365.1	cdna	protein_coding	VRK3
ENSCSAT00000000380.1	ENSCSAG00000002364.1	cdna	protein_coding	TIMP2
ENSCSAT00000000379.1	ENSCSAG00000002363.1	cdna	protein_coding	LGALS3BP
ENSCSAT00000000361.1	ENSCSAG00000002362.1	cdna	protein_coding	ROBO3
ENSCSAT00000000373.1	ENSCSAG00000002361.1	cdna	protein_coding	LHX5
ENSCSAT00000000377.1	ENSCSAG00000002360.1	cdna	protein_coding	CANT1
ENSCSAT00000000374.1	ENSCSAG00000002359.1	cdna	protein_coding	FCRL2
ENSCSAT00000000376.1	ENSCSAG00000002358.1	cdna	protein_coding	
ENSCSAT00000000375.1	ENSCSAG00000002357.1	cdna	protein_coding	C1QTNF1
ENSCSAT00000000378.1	ENSCSAG00000002356.1	cdna	protein_coding	ENGASE
ENSCSAT00000000371.1	ENSCSAG00000002355.1	cdna	protein_coding	RBFOX3
ENSCSAT00000000372.1	ENSCSAG00000002354.1	cdna	protein_coding	ZNF473
ENSCSAT00000000367.1	ENSCSAG00000002353.1	cdna	protein_coding	
ENSCSAT00000000369.1	ENSCSAG00000002352.1	cdna	protein_coding	RBM19
ENSCSAT00000000370.1	ENSCSAG00000002351.1	cdna	protein_coding	ENPP7
ENSCSAT00000000368.1	ENSCSAG00000002350.1	cdna	protein_coding	CBX2
ENSCSAT00000000366.1	ENSCSAG00000002349.1	cdna	protein_coding	CBX8
ENSCSAT00000000365.1	ENSCSAG00000002348.1	cdna	protein_coding	CBX4
ENSCSAT00000000364.1	ENSCSAG00000002347.1	cdna	protein_coding	TBX5
ENSCSAT00000000354.1	ENSCSAG00000002346.1	cdna	protein_coding	FCRL3
ENSCSAT00000000363.1	ENSCSAG00000002345.1	cdna	protein_coding	TBC1D16
ENSCSAT00000000362.1	ENSCSAG00000002344.1	cdna	protein_coding	TBX3
ENSCSAT00000000360.1	ENSCSAG00000002343.1	cdna	protein_coding	CCDC40
ENSCSAT00000000358.1	ENSCSAG00000002342.1	cdna	protein_coding	
ENSCSAT00000000359.1	ENSCSAG00000002341.1	cdna	protein_coding	ROBO4
ENSCSAT00000000357.1	ENSCSAG00000002340.1	cdna	protein_coding	MED13L
ENSCSAT00000000348.1	ENSCSAG00000002339.1	cdna	protein_coding	IZUMO2
ENSCSAT00000000355.1	ENSCSAG00000002338.1	cdna	protein_coding	GAA
ENSCSAT00000000356.1	ENSCSAG00000002337.1	cdna	protein_coding	
ENSCSAT00000000353.1	ENSCSAG00000002336.1	cdna	protein_coding	HEPACAM
ENSCSAT00000000351.1	ENSCSAG00000002334.1	cdna	protein_coding	SPRING1
ENSCSAT00000000350.1	ENSCSAG00000002333.1	cdna	protein_coding	CARD14
ENSCSAT00000000347.1	ENSCSAG00000002332.1	cdna	protein_coding	FCRL4
ENSCSAT00000000346.1	ENSCSAG00000002331.1	cdna	protein_coding	CCDC15
ENSCSAT00000000345.1	ENSCSAG00000002330.1	cdna	protein_coding	RNFT2
ENSCSAT00000000349.1	ENSCSAG00000002329.1	cdna	protein_coding	SGSH
ENSCSAT00000000344.1	ENSCSAG00000002328.1	cdna	protein_coding	FCRL5
ENSCSAT00000000339.1	ENSCSAG00000002327.1	cdna	protein_coding	SLC26A11
ENSCSAT00000000343.1	ENSCSAG00000002326.1	cdna	protein_coding	FBXW8
ENSCSAT00000000342.1	ENSCSAG00000002325.1	cdna	protein_coding	TESC
ENSCSAT00000000341.1	ENSCSAG00000002324.1	cdna	protein_coding	FBXO21
ENSCSAT00000000331.1	ENSCSAG00000002323.1	cdna	protein_coding	SLC37A2
ENSCSAT00000000340.1	ENSCSAG00000002322.1	cdna	protein_coding	ETV3
ENSCSAT00000000338.1	ENSCSAG00000002321.1	cdna	protein_coding	NOS1
ENSCSAT00000000336.1	ENSCSAG00000002320.1	cdna	protein_coding	ETV3L
ENSCSAT00000000335.1	ENSCSAG00000002319.1	cdna	protein_coding	RNF213
ENSCSAT00000000334.1	ENSCSAG00000002318.1	cdna	protein_coding	KSR2
ENSCSAT00000000333.1	ENSCSAG00000002317.1	cdna	protein_coding	RFC5
ENSCSAT00000000332.1	ENSCSAG00000002316.1	cdna	protein_coding	WSB2
ENSCSAT00000000329.1	ENSCSAG00000002315.1	cdna	protein_coding	ENDOV
ENSCSAT00000000330.1	ENSCSAG00000002314.1	cdna	protein_coding	VSIG10
ENSCSAT00000000337.1	ENSCSAG00000002313.1	cdna	protein_coding	TMEM218
ENSCSAT00000000327.1	ENSCSAG00000002312.1	cdna	protein_coding	PKNOX2
ENSCSAT00000000325.1	ENSCSAG00000002311.1	cdna	protein_coding	
ENSCSAT00000000328.1	ENSCSAG00000002310.1	cdna	protein_coding	NPTX1
ENSCSAT00000000223.1	ENSCSAG00000002309.1	cdna	protein_coding	MYH14
ENSCSAT00000000326.1	ENSCSAG00000002308.1	cdna	protein_coding	FEZ1
ENSCSAT00000000324.1	ENSCSAG00000002307.1	cdna	protein_coding	RPTOR
ENSCSAT00000000277.1	ENSCSAG00000002306.1	cdna	protein_coding	ARHGEF11
ENSCSAT00000000323.1	ENSCSAG00000002305.1	cdna	protein_coding	TAOK3
ENSCSAT00000000319.1	ENSCSAG00000002304.1	cdna	protein_coding	EI24
ENSCSAT00000000322.1	ENSCSAG00000002303.1	cdna	protein_coding	SUDS3
ENSCSAT00000000321.1	ENSCSAG00000002302.1	cdna	protein_coding	
ENSCSAT00000000320.1	ENSCSAG00000002301.1	cdna	protein_coding	CHMP6
ENSCSAT00000000317.1	ENSCSAG00000002300.1	cdna	protein_coding	SRRM4
ENSCSAT00000000318.1	ENSCSAG00000002299.1	cdna	protein_coding	BAIAP2
ENSCSAT00000000315.1	ENSCSAG00000002298.1	cdna	protein_coding	STT3A
ENSCSAT00000000316.1	ENSCSAG00000002297.1	cdna	protein_coding	HSPB8
ENSCSAT00000000313.1	ENSCSAG00000002296.1	cdna	protein_coding	AATK
ENSCSAT00000000311.1	ENSCSAG00000002295.1	cdna	protein_coding	CCDC60
ENSCSAT00000000312.1	ENSCSAG00000002294.1	cdna	protein_coding	CHEK1
ENSCSAT00000000314.1	ENSCSAG00000002293.1	cdna	protein_coding	CEP131
ENSCSAT00000000310.1	ENSCSAG00000002292.1	cdna	protein_coding	TMEM233
ENSCSAT00000000309.1	ENSCSAG00000002291.1	cdna	protein_coding	PATE3
ENSCSAT00000000308.1	ENSCSAG00000002290.1	cdna	protein_coding	PRKAB1
ENSCSAT00000000307.1	ENSCSAG00000002289.1	cdna	protein_coding	ACRV1
ENSCSAT00000000306.1	ENSCSAG00000002288.1	cdna	protein_coding	TEPSIN
ENSCSAT00000000305.1	ENSCSAG00000002287.1	cdna	protein_coding	PATE1
ENSCSAT00000000304.1	ENSCSAG00000002286.1	cdna	protein_coding	NDUFAF8
ENSCSAT00000000303.1	ENSCSAG00000002285.1	cdna	protein_coding	PATE2
ENSCSAT00000000300.1	ENSCSAG00000002284.1	cdna	protein_coding	CIT
ENSCSAT00000000302.1	ENSCSAG00000002283.1	cdna	protein_coding	SLC38A10
ENSCSAT00000000301.1	ENSCSAG00000002282.1	cdna	protein_coding	PATE4
ENSCSAT00000000299.1	ENSCSAG00000002281.1	cdna	protein_coding	PUS3
ENSCSAT00000000298.1	ENSCSAG00000002280.1	cdna	protein_coding	
ENSCSAT00000000297.1	ENSCSAG00000002279.1	cdna	protein_coding	DDX25
ENSCSAT00000000296.1	ENSCSAG00000002278.1	cdna	protein_coding	BICDL1
ENSCSAT00000000294.1	ENSCSAG00000002277.1	cdna	protein_coding	CDON
ENSCSAT00000000295.1	ENSCSAG00000002276.1	cdna	protein_coding	RAB35
ENSCSAT00000000285.1	ENSCSAG00000002275.1	cdna	protein_coding	BAHCC1
ENSCSAT00000000292.1	ENSCSAG00000002274.1	cdna	protein_coding	RPUSD4
ENSCSAT00000000293.1	ENSCSAG00000002273.1	cdna	protein_coding	GCN1
ENSCSAT00000000291.1	ENSCSAG00000002272.1	cdna	protein_coding	FAM118B
ENSCSAT00000000290.1	ENSCSAG00000002271.1	cdna	protein_coding	SRPRA
ENSCSAT00000000289.1	ENSCSAG00000002270.1	cdna	protein_coding	RPLP0
ENSCSAT00000000288.1	ENSCSAG00000002269.1	cdna	protein_coding	PXN
ENSCSAT00000000287.1	ENSCSAG00000002268.1	cdna	protein_coding	SIRT4
ENSCSAT00000000280.1	ENSCSAG00000002267.1	cdna	protein_coding	FOXRED1
ENSCSAT00000000286.1	ENSCSAG00000002266.1	cdna	protein_coding	PLA2G1B
ENSCSAT00000000284.1	ENSCSAG00000002265.1	cdna	protein_coding	MSI1
ENSCSAT00000000282.1	ENSCSAG00000002264.1	cdna	protein_coding	FSCN2
ENSCSAT00000000283.1	ENSCSAG00000002263.1	cdna	protein_coding	
ENSCSAT00000000281.1	ENSCSAG00000002262.1	cdna	protein_coding	TRIAP1
ENSCSAT00000000278.1	ENSCSAG00000002261.1	cdna	protein_coding	NPLOC4
ENSCSAT00000000279.1	ENSCSAG00000002260.1	cdna	protein_coding	TIRAP
ENSCSAT00000000276.1	ENSCSAG00000002259.1	cdna	protein_coding	GATC
ENSCSAT00000000275.1	ENSCSAG00000002258.1	cdna	protein_coding	
ENSCSAT00000000274.1	ENSCSAG00000002257.1	cdna	protein_coding	SRSF9
ENSCSAT00000000273.1	ENSCSAG00000002256.1	cdna	protein_coding	DCPS
ENSCSAT00000000272.1	ENSCSAG00000002255.1	cdna	protein_coding	TSPAN10
ENSCSAT00000000271.1	ENSCSAG00000002254.1	cdna	protein_coding	COQ5
ENSCSAT00000000269.1	ENSCSAG00000002253.1	cdna	protein_coding	ST3GAL4
ENSCSAT00000000257.1	ENSCSAG00000002252.1	cdna	protein_coding	LRRC71
ENSCSAT00000000270.1	ENSCSAG00000002251.1	cdna	protein_coding	PDE6G
ENSCSAT00000000268.1	ENSCSAG00000002250.1	cdna	protein_coding	RNF10
ENSCSAT00000000267.1	ENSCSAG00000002249.1	cdna	protein_coding	OXLD1
ENSCSAT00000000266.1	ENSCSAG00000002248.1	cdna	protein_coding	KIRREL3
ENSCSAT00000000265.1	ENSCSAG00000002247.1	cdna	protein_coding	CCDC137
ENSCSAT00000000262.1	ENSCSAG00000002246.1	cdna	protein_coding	POP5
ENSCSAT00000000263.1	ENSCSAG00000002245.1	cdna	protein_coding	ARL16
ENSCSAT00000000264.1	ENSCSAG00000002244.1	cdna	protein_coding	
ENSCSAT00000000261.1	ENSCSAG00000002243.1	cdna	protein_coding	ETS1
ENSCSAT00000000260.1	ENSCSAG00000002242.1	cdna	protein_coding	
ENSCSAT00000000259.1	ENSCSAG00000002241.1	cdna	protein_coding	HGS
ENSCSAT00000000258.1	ENSCSAG00000002240.1	cdna	protein_coding	FLI1
ENSCSAT00000000255.1	ENSCSAG00000002239.1	cdna	protein_coding	MLEC
ENSCSAT00000000256.1	ENSCSAG00000002238.1	cdna	protein_coding	UNC119B
ENSCSAT00000000254.1	ENSCSAG00000002237.1	cdna	protein_coding	KCNJ1
